timestamp_ns,busv,current,power,hall_speed
1778181449891908691,12.32,2.0475,696.775,12.635
1778181450292844150,12.332,1.665,487.975,12.635
1778181450593817694,12.332,1.715,1489.175,12.3025
1778181450794451425,12.34,1.7,1267.8,12.3025
1778181451195485589,12.336,1.78,592.2,12.04
1778181451596629660,12.336,1.85,168.85,12.04
1778181451997713076,12.332,1.9675,515.275,11.76
1778181452198095955,12.32,2.15,1572.475,11.76
1778181452498764106,12.304,2.7,1522.0,11.4625
1778181452899859084,12.304,2.75,1367.975,11.4625
1778181453300920600,12.288,3.215,897.925,11.042499999999999
1778181453601644084,10.844,37.65,1101.825,11.042499999999999
1778181454002588289,10.888,35.73,85.7,10.85
1778181454403239132,10.82,36.18,261.525,10.85
1778181454803945439,10.724,36.0325,798.1,11.4975
1778181455104915147,10.784,35.2325,797.2,11.4975
1778181455305609091,11.468,19.2675,794.45,12.1625
1778181455706397934,12.216,1.6325,786.05,12.1625
1778181456107736700,12.248,1.9825,760.425,12.512500000000001
1778181456508340636,12.256,1.73,682.225,12.512500000000001
1778181456908617516,12.276,1.7,443.575,12.285
1778181457108851225,12.284,1.715,1353.675,12.285
1778181457309284339,12.284,1.68,854.275,12.075000000000001
1778181459414577733,12.516,1.8825,464.25,0.0
1778181459815723246,12.532,2.3,1416.775,6.8075
1778181460116710928,12.516,1.8975,1046.85,6.8075
1778181460517726436,12.516,1.8975,1556.325,6.8075
1778181460919031229,12.52,1.85,1472.725,6.7725
1778181461219571361,12.516,1.865,1217.6,6.7725
1778181461620677991,12.524,1.9975,439.0,6.7725
1778181462021722764,12.532,1.9325,1339.7,6.7725
1778181462422391551,12.52,1.9975,811.625,6.79
1778181462823516818,12.52,1.85,838.475,6.79
1778181463023865832,12.528,1.8975,920.4,6.79
1778181463324866780,12.528,1.9675,1170.425,6.9125000000000005
1778181463725141736,12.532,1.9975,295.05,6.9125000000000005
1778181464125536417,12.512,1.8825,900.4,6.9125000000000005
1778181464526083154,10.38,52.965,1109.4,8.19
1778181464827021313,11.084,33.5975,108.8,8.19
1778181465227806850,10.996,34.8,332.025,9.887500000000001
1778181465628828130,10.932,35.85,1013.25,9.887500000000001
1778181466130050412,10.86,37.3325,1453.775,11.34
1778181466431244001,10.872,36.9325,1159.75,11.34
1778181466832294024,10.9,35.265,262.475,12.2325
1778181467233392299,11.152,30.3825,801.0,12.2325
1778181467534563766,12.216,3.165,806.05,12.950000000000001
1778181467935838302,12.236,3.3325,821.45,13.229999999999999
1778181468337139388,12.264,3.0325,868.45,13.229999999999999
1778181468738360793,11.556,21.0475,1011.875,13.055
1778181468938659625,11.424,21.9475,1449.575,13.055
1778181469138819605,11.744,14.5175,1146.95,13.09
1778181469439635505,12.26,3.015,223.4,13.2125
1778181469840674718,12.252,3.4675,681.75,13.2125
1778181470241512322,12.28,3.0325,442.125,12.985
1778181470441628400,11.956,10.9175,1349.25,12.985
1778181470741875229,11.956,11.7975,840.775,12.74
1778181471142882153,11.756,14.9975,927.425,12.74
1778181471343301409,11.62,18.135,1191.875,12.74
1778181471643933292,12.236,3.2975,360.5,12.74
1778181472044743014,12.264,3.2,1100.15,12.8975
1778181472445754355,12.264,3.55,80.575,12.88
1778181472645898517,12.264,3.4325,245.875,12.88
1778181472946448725,12.276,3.3975,750.35,12.74
1778181473347492877,12.284,3.9325,651.475,12.74
1778181473748563370,12.288,4.3475,349.725,12.6175
1778181473948794914,12.248,4.5,1067.275,12.6175
1778181474249040631,12.252,4.2975,1618.65,12.582500000000001
1778181474649406559,12.196,5.2975,24.525,12.582500000000001
